nord,east,alt,speed,vf,vl,vu,yaw,pitch,roll,af,al,au,wf,wl,wu,numsats,satellitesInView,profile,fixQuality,HDOP,timestamp,grabMsec,episode
59.9065287,30.3502333,10.736,4.903,0.0,0.0,0.0,-5.162539065071311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.65,2025-04-23T17: 13: 56.400+03: 00,47383,new.003.002.
59.9065307,30.3502252,10.736,5.023,0.0,0.0,0.0,-5.165668440420137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.65,2025-04-23T17: 13: 56.500+03: 00,47481,new.003.002.
59.9065327,30.3502169,10.734,5.145,0.0,0.0,0.0,-5.1655462673724974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.65,2025-04-23T17: 13: 56.600+03: 00,47570,new.003.002.
59.9065349,30.3502085,10.733,5.246,0.0,0.0,0.0,-5.17670590260975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.65,2025-04-23T17: 13: 56.700+03: 00,47675,new.003.002.
59.906537,30.3501998,10.732,5.361,0.0,0.0,0.0,-5.16915386293637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.65,2025-04-23T17: 13: 56.800+03: 00,47774,new.003.002.
59.9065391,30.350191,10.734,5.46,0.0,0.0,0.0,-5.163142948992501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.65,2025-04-23T17: 13: 56.900+03: 00,47876,new.003.002.
59.9065413,30.350182,10.733,5.562,0.0,0.0,0.0,-5.166221709793019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2025-04-23T17: 13: 57.000+03: 00,47987,new.003.002.
59.9065435,30.3501728,10.737,5.694,0.0,0.0,0.0,-5.166019251599788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2025-04-23T17: 13: 57.100+03: 00,48080,new.003.002.
59.9065458,30.3501635,10.74,5.76,0.0,0.0,0.0,-5.155175520957147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2025-04-23T17: 13: 57.200+03: 00,48181,new.003.002.
59.906548,30.3501539,10.746,5.88,0.0,0.0,0.0,-5.151145555714292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2025-04-23T17: 13: 57.300+03: 00,48288,new.003.002.
59.9065504,30.3501442,10.753,5.995,0.0,0.0,0.0,-5.1581582886488055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2025-04-23T17: 13: 57.400+03: 00,48383,new.003.002.
59.9065527,30.3501345,10.753,6.039,0.0,0.0,0.0,-5.159067605189095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2025-04-23T17: 13: 57.500+03: 00,48478,new.003.002.
59.9065551,30.3501246,10.759,6.146,0.0,0.0,0.0,-5.1568178757832746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2025-04-23T17: 13: 57.600+03: 00,48578,new.003.002.
59.9065576,30.3501144,10.763,6.257,0.0,0.0,0.0,-5.163762540876959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2025-04-23T17: 13: 57.700+03: 00,48678,new.003.002.
59.9065601,30.3501043,10.767,6.309,0.0,0.0,0.0,-5.169131173656094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2025-04-23T17: 13: 57.800+03: 00,48781,new.003.002.
59.9065626,30.3500941,10.77,6.341,0.0,0.0,0.0,-5.162978888042813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.67,2025-04-23T17: 13: 57.900+03: 00,48885,new.003.002.
59.9065651,30.3500838,10.775,6.418,0.0,0.0,0.0,-5.163354133831992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.6,2025-04-23T17: 13: 58.000+03: 00,48986,new.003.002.
59.9065676,30.3500733,10.78,6.456,0.0,0.0,0.0,-5.157898234590259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.6,2025-04-23T17: 13: 58.100+03: 00,49083,new.003.002.
59.9065702,30.3500629,10.78,6.469,0.0,0.0,0.0,-5.171300617916322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.6,2025-04-23T17: 13: 58.200+03: 00,49182,new.003.002.
59.9065727,30.3500523,10.788,6.495,0.0,0.0,0.0,-5.159919325864067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.6,2025-04-23T17: 13: 58.300+03: 00,49282,new.003.002.
59.9065752,30.3500416,10.791,6.626,0.0,0.0,0.0,-5.147049267959861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.6,2025-04-23T17: 13: 58.400+03: 00,49376,new.003.002.
59.9065777,30.3500309,10.797,6.646,0.0,0.0,0.0,-5.14597239981138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.6,2025-04-23T17: 13: 58.500+03: 00,49491,new.003.002.
59.9065803,30.3500202,10.799,6.633,0.0,0.0,0.0,-5.161909001211342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.6,2025-04-23T17: 13: 58.600+03: 00,49583,new.003.002.
59.9065829,30.3500093,10.802,6.722,0.0,0.0,0.0,-5.156170358630784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.6,2025-04-23T17: 13: 58.700+03: 00,49681,new.003.002.
59.9065856,30.3499984,10.803,6.779,0.0,0.0,0.0,-5.15895939477547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.6,2025-04-23T17: 13: 58.800+03: 00,49790,new.003.002.
59.9065882,30.3499874,10.8,6.79,0.0,0.0,0.0,-5.162441326633199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.6,2025-04-23T17: 13: 58.900+03: 00,49880,new.003.002.
59.9065909,30.3499763,10.803,6.852,0.0,0.0,0.0,-5.159736066292608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.54,2025-04-23T17: 13: 59.000+03: 00,49990,new.003.002.
59.9065936,30.3499654,10.807,6.828,0.0,0.0,0.0,-5.164094153434839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.54,2025-04-23T17: 13: 59.100+03: 00,50086,new.003.002.
59.9065964,30.3499542,10.801,6.971,0.0,0.0,0.0,-5.1645601563451216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.54,2025-04-23T17: 13: 59.200+03: 00,50185,new.003.002.
59.906599,30.3499433,10.794,6.865,0.0,0.0,0.0,-5.169284762630269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.54,2025-04-23T17: 13: 59.300+03: 00,50288,new.003.002.
59.9066018,30.3499323,10.788,6.89,0.0,0.0,0.0,-5.176918832778492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.54,2025-04-23T17: 13: 59.400+03: 00,50384,new.003.002.
59.9066045,30.3499211,10.787,6.917,0.0,0.0,0.0,-5.169632083151416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.54,2025-04-23T17: 13: 59.500+03: 00,50481,new.003.002.
59.9066072,30.3499102,10.787,6.831,0.0,0.0,0.0,-5.164239015762754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.54,2025-04-23T17: 13: 59.600+03: 00,50587,new.003.002.
59.9066099,30.3498993,10.785,6.84,0.0,0.0,0.0,-5.162942236128521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.54,2025-04-23T17: 13: 59.700+03: 00,50684,new.003.002.
59.9066126,30.3498881,10.786,6.912,0.0,0.0,0.0,-5.165886606576636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.54,2025-04-23T17: 13: 59.800+03: 00,50787,new.003.002.
59.9066153,30.3498772,10.792,6.826,0.0,0.0,0.0,-5.16687969892102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,43,0,4,0.54,2025-04-23T17: 13: 59.900+03: 00,50880,new.003.002.
59.906618,30.3498663,10.786,6.825,0.0,0.0,0.0,-5.171504821438806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.57,2025-04-23T17: 14: 00.000+03: 00,50988,new.003.002.
59.9066207,30.3498553,10.788,6.894,0.0,0.0,0.0,-5.167047250529213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.57,2025-04-23T17: 14: 00.100+03: 00,51091,new.003.002.
59.9066235,30.3498444,10.795,6.82,0.0,0.0,0.0,-5.175557475961937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.57,2025-04-23T17: 14: 00.200+03: 00,51177,new.003.002.
59.9066261,30.3498334,10.796,6.77,0.0,0.0,0.0,-5.153006076696918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.57,2025-04-23T17: 14: 00.300+03: 00,51285,new.003.002.
59.9066288,30.3498224,10.8,6.877,0.0,0.0,0.0,-5.170167899231778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.57,2025-04-23T17: 14: 00.400+03: 00,51383,new.003.002.
59.9066313,30.3498113,10.806,6.756,0.0,0.0,0.0,-5.147066721252381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.57,2025-04-23T17: 14: 00.500+03: 00,51488,new.003.002.
59.9066339,30.3498002,10.807,6.83,0.0,0.0,0.0,-5.138374981577449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.57,2025-04-23T17: 14: 00.600+03: 00,51579,new.003.002.
59.9066364,30.3497892,10.809,6.772,0.0,0.0,0.0,-5.113505785065783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.57,2025-04-23T17: 14: 00.700+03: 00,51678,new.003.002.
59.906639,30.3497781,10.811,6.783,0.0,0.0,0.0,-5.133407774526273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.57,2025-04-23T17: 14: 00.800+03: 00,51776,new.003.002.
59.9066417,30.349767,10.814,6.885,0.0,0.0,0.0,-5.13879560592718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,43,0,4,0.57,2025-04-23T17: 14: 00.900+03: 00,51877,new.003.002.
59.9066443,30.3497559,10.816,6.863,0.0,0.0,0.0,-5.148663697517956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,0.85,2025-04-23T17: 14: 01.000+03: 00,51992,new.003.002.
59.9066471,30.3497449,10.827,6.855,0.0,0.0,0.0,-5.169961950380043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,0.85,2025-04-23T17: 14: 01.100+03: 00,52081,new.003.002.
59.9066498,30.3497338,10.826,6.881,0.0,0.0,0.0,-5.162846243019662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,0.85,2025-04-23T17: 14: 01.200+03: 00,52185,new.003.002.
59.9066526,30.3497227,10.825,6.976,0.0,0.0,0.0,-5.17180501807015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,0.85,2025-04-23T17: 14: 01.300+03: 00,52289,new.003.002.
59.9066552,30.3497113,10.821,6.926,0.0,0.0,0.0,-5.152576725700927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,0.85,2025-04-23T17: 14: 01.400+03: 00,52380,new.003.002.
59.906658,30.3496999,10.818,7.114,0.0,0.0,0.0,-5.1673893350626035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,0.85,2025-04-23T17: 14: 01.500+03: 00,52481,new.003.002.
59.9066608,30.3496885,10.816,7.103,0.0,0.0,0.0,-5.156318711617203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,0.85,2025-04-23T17: 14: 01.600+03: 00,52582,new.003.002.
59.9066635,30.3496768,10.815,7.157,0.0,0.0,0.0,-5.148551996445828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,0.85,2025-04-23T17: 14: 01.700+03: 00,52680,new.003.002.
59.9066663,30.3496652,10.811,7.206,0.0,0.0,0.0,-5.152892630295538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,0.85,2025-04-23T17: 14: 01.800+03: 00,52778,new.003.002.
59.9066692,30.3496534,10.818,7.325,0.0,0.0,0.0,-5.17103532787002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,0.85,2025-04-23T17: 14: 01.900+03: 00,52877,new.003.002.
59.906678,30.3496175,10.817,7.466,0.0,0.0,0.0,-5.156320456946456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.96,2025-04-23T17: 14: 02.200+03: 00,53184,new.003.002.
59.906681,30.3496052,10.822,7.622,0.0,0.0,0.0,-5.165457255580646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.96,2025-04-23T17: 14: 02.300+03: 00,53279,new.003.002.
59.906684,30.349593,10.83,7.583,0.0,0.0,0.0,-5.162758976557063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.96,2025-04-23T17: 14: 02.400+03: 00,53378,new.003.002.
59.906687,30.3495804,10.832,7.731,0.0,0.0,0.0,-5.16115501897448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.96,2025-04-23T17: 14: 02.500+03: 00,53485,new.003.002.
59.9066901,30.3495679,10.832,7.776,0.0,0.0,0.0,-5.161783337505198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.96,2025-04-23T17: 14: 02.600+03: 00,53577,new.003.002.
59.9066932,30.3495554,10.829,7.808,0.0,0.0,0.0,-5.174271168303218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.96,2025-04-23T17: 14: 02.700+03: 00,53676,new.003.002.
59.9066963,30.3495424,10.834,7.972,0.0,0.0,0.0,-5.165598627250057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.96,2025-04-23T17: 14: 02.800+03: 00,53775,new.003.002.
59.9066993,30.3495295,10.834,7.959,0.0,0.0,0.0,-5.147841647440266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,43,0,4,0.96,2025-04-23T17: 14: 02.900+03: 00,53882,new.003.002.
59.9067026,30.3495165,10.831,8.117,0.0,0.0,0.0,-5.168014162934817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,1.08,2025-04-23T17: 14: 03.000+03: 00,53984,new.003.002.
59.906706,30.3495033,10.833,8.209,0.0,0.0,0.0,-5.171707279632037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,1.08,2025-04-23T17: 14: 03.100+03: 00,54076,new.003.002.
59.9067092,30.3494899,10.829,8.263,0.0,0.0,0.0,-5.174449191886921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,1.08,2025-04-23T17: 14: 03.200+03: 00,54180,new.003.002.
59.9067123,30.3494766,10.82,8.298,0.0,0.0,0.0,-5.162055608868509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,1.08,2025-04-23T17: 14: 03.300+03: 00,54286,new.003.002.
59.9067155,30.349463,10.819,8.356,0.0,0.0,0.0,-5.157622472568443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,1.08,2025-04-23T17: 14: 03.400+03: 00,54375,new.003.002.
59.9067188,30.3494494,10.814,8.482,0.0,0.0,0.0,-5.162350569512095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,1.08,2025-04-23T17: 14: 03.500+03: 00,54475,new.003.002.
59.906722,30.3494357,10.809,8.479,0.0,0.0,0.0,-5.151815762147058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,1.08,2025-04-23T17: 14: 03.600+03: 00,54578,new.003.002.
59.9067254,30.3494217,10.808,8.614,0.0,0.0,0.0,-5.153379577156845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,1.08,2025-04-23T17: 14: 03.700+03: 00,54673,new.003.002.
59.9067288,30.3494079,10.804,8.651,0.0,0.0,0.0,-5.168289924956632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,1.08,2025-04-23T17: 14: 03.800+03: 00,54768,new.003.002.
59.9067321,30.3493937,10.811,8.71,0.0,0.0,0.0,-5.158289188342706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,43,0,4,1.08,2025-04-23T17: 14: 03.900+03: 00,54872,new.003.002.
59.9067356,30.3493796,10.815,8.73,0.0,0.0,0.0,-5.157229773486745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,43,0,4,1.24,2025-04-23T17: 14: 04.000+03: 00,54980,new.003.002.
59.906739,30.3493654,10.816,8.83,0.0,0.0,0.0,-5.1567515532716985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,43,0,4,1.24,2025-04-23T17: 14: 04.100+03: 00,55079,new.003.002.
59.9067425,30.349351,10.818,8.888,0.0,0.0,0.0,-5.16168036307933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,43,0,4,1.24,2025-04-23T17: 14: 04.200+03: 00,55175,new.003.002.
59.906746,30.3493367,10.821,8.911,0.0,0.0,0.0,-5.1637398515966835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,43,0,4,1.24,2025-04-23T17: 14: 04.300+03: 00,55274,new.003.002.
59.9067495,30.3493223,10.824,8.943,0.0,0.0,0.0,-5.162106223416817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,43,0,4,1.24,2025-04-23T17: 14: 04.400+03: 00,55381,new.003.002.
59.906753,30.3493078,10.828,8.955,0.0,0.0,0.0,-5.159114729078898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,43,0,4,1.24,2025-04-23T17: 14: 04.500+03: 00,55485,new.003.002.
59.9067566,30.3492933,10.825,9.065,0.0,0.0,0.0,-5.165607353896316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,43,0,4,1.24,2025-04-23T17: 14: 04.600+03: 00,55574,new.003.002.
59.9067601,30.3492787,10.825,9.033,0.0,0.0,0.0,-5.163099315761202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,43,0,4,1.24,2025-04-23T17: 14: 04.700+03: 00,55673,new.003.002.
59.9067636,30.3492642,10.83,8.984,0.0,0.0,0.0,-5.1589646307632275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,43,0,4,1.24,2025-04-23T17: 14: 04.800+03: 00,55775,new.003.002.
59.9067671,30.3492496,10.833,9.024,0.0,0.0,0.0,-5.159060623872087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,43,0,4,1.24,2025-04-23T17: 14: 04.900+03: 00,55876,new.003.002.
59.9067705,30.3492351,10.828,8.998,0.0,0.0,0.0,-5.1609420888057365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,42,0,4,1.31,2025-04-23T17: 14: 05.000+03: 00,55984,new.003.002.
59.906774,30.3492206,10.825,9.006,0.0,0.0,0.0,-5.15858240365704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,42,0,4,1.31,2025-04-23T17: 14: 05.100+03: 00,56076,new.003.003.
59.9067775,30.349206,10.826,9.017,0.0,0.0,0.0,-5.159973431070879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,42,0,4,1.31,2025-04-23T17: 14: 05.200+03: 00,56178,new.003.003.
59.9067809,30.3491916,10.821,8.977,0.0,0.0,0.0,-5.162457034596467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,42,0,4,1.31,2025-04-23T17: 14: 05.300+03: 00,56284,new.003.003.
59.9067843,30.3491771,10.814,8.99,0.0,0.0,0.0,-5.1585038638407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,42,0,4,1.31,2025-04-23T17: 14: 05.400+03: 00,56378,new.003.003.
59.9067878,30.3491628,10.819,8.904,0.0,0.0,0.0,-5.155369252504118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,42,0,4,1.31,2025-04-23T17: 14: 05.500+03: 00,56474,new.003.003.
59.9067914,30.3491484,10.817,8.995,0.0,0.0,0.0,-5.164155239958657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,42,0,4,1.31,2025-04-23T17: 14: 05.600+03: 00,56569,new.003.003.
59.906795,30.3491341,10.826,8.937,0.0,0.0,0.0,-5.169033435217982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,42,0,4,1.31,2025-04-23T17: 14: 05.700+03: 00,56672,new.003.003.
59.9067985,30.3491195,10.832,8.976,0.0,0.0,0.0,-5.165474708873166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,42,0,4,1.31,2025-04-23T17: 14: 05.800+03: 00,56772,new.003.003.
59.9068021,30.3491051,10.835,9.005,0.0,0.0,0.0,-5.169541326030313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,42,0,4,1.31,2025-04-23T17: 14: 05.900+03: 00,56873,new.003.003.
59.9068056,30.3490905,10.842,9.017,0.0,0.0,0.0,-5.1513340512735075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,42,0,4,1.32,2025-04-23T17: 14: 06.000+03: 00,56980,new.003.003.
59.9068092,30.349076,10.846,9.053,0.0,0.0,0.0,-5.163315736588449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,42,0,4,1.32,2025-04-23T17: 14: 06.100+03: 00,57073,new.003.003.
59.9068127,30.3490612,10.849,9.122,0.0,0.0,0.0,-5.162882894933953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,42,0,4,1.32,2025-04-23T17: 14: 06.200+03: 00,57182,new.003.003.
59.9068234,30.349017,10.845,9.196,0.0,0.0,0.0,-5.160434197993406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,42,0,4,1.32,2025-04-23T17: 14: 06.500+03: 00,57473,new.003.003.
59.9068272,30.349002,10.849,9.343,0.0,0.0,0.0,-5.16545201959289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,42,0,4,1.32,2025-04-23T17: 14: 06.600+03: 00,57574,new.003.003.
59.906831,30.3489869,10.855,9.436,0.0,0.0,0.0,-5.16612571668416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,42,0,4,1.32,2025-04-23T17: 14: 06.700+03: 00,57672,new.003.003.
59.9068346,30.3489717,10.854,9.44,0.0,0.0,0.0,-5.1621777819161485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,42,0,4,1.32,2025-04-23T17: 14: 06.800+03: 00,57771,new.003.003.
59.9068383,30.3489562,10.862,9.559,0.0,0.0,0.0,-5.158648726168616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,42,0,4,1.32,2025-04-23T17: 14: 06.900+03: 00,57871,new.003.003.
59.9068419,30.3489408,10.865,9.567,0.0,0.0,0.0,-5.153894449286184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,42,0,4,1.32,2025-04-23T17: 14: 07.000+03: 00,57980,new.003.003.
59.9068456,30.3489252,10.867,9.616,0.0,0.0,0.0,-5.1490092727098515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,42,0,4,1.32,2025-04-23T17: 14: 07.100+03: 00,58073,new.003.003.
59.9068494,30.3489096,10.864,9.743,0.0,0.0,0.0,-5.162528593095799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,42,0,4,1.32,2025-04-23T17: 14: 07.200+03: 00,58178,new.003.003.
59.9068532,30.3488939,10.868,9.716,0.0,0.0,0.0,-5.1598390407184755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,42,0,4,1.32,2025-04-23T17: 14: 07.300+03: 00,58279,new.003.003.
59.906857,30.3488781,10.869,9.775,0.0,0.0,0.0,-5.161086951133652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,42,0,4,1.32,2025-04-23T17: 14: 07.400+03: 00,58369,new.003.003.
59.9068609,30.3488623,10.872,9.809,0.0,0.0,0.0,-5.161783337505198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,42,0,4,1.32,2025-04-23T17: 14: 07.500+03: 00,58474,new.003.003.
59.9068649,30.3488468,10.876,9.784,0.0,0.0,0.0,-5.177714702917402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,42,0,4,1.32,2025-04-23T17: 14: 07.600+03: 00,58574,new.003.003.
59.9068688,30.3488309,10.882,9.868,0.0,0.0,0.0,-5.168780362476443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,42,0,4,1.32,2025-04-23T17: 14: 07.700+03: 00,58677,new.003.003.
59.9068725,30.3488149,10.888,9.919,0.0,0.0,0.0,-5.160755338575774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,42,0,4,1.32,2025-04-23T17: 14: 07.800+03: 00,58778,new.003.003.
59.9068765,30.348799,10.895,9.868,0.0,0.0,0.0,-5.162624586204659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,42,0,4,1.32,2025-04-23T17: 14: 07.900+03: 00,58874,new.003.003.
59.9068803,30.3487829,10.899,9.986,0.0,0.0,0.0,-5.1613120986071594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,1.32,2025-04-23T17: 14: 08.000+03: 00,58982,new.003.003.
59.9068842,30.3487668,10.904,9.981,0.0,0.0,0.0,-5.159814606108948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,1.32,2025-04-23T17: 14: 08.100+03: 00,59083,new.003.003.
59.9068882,30.3487507,10.908,10.039,0.0,0.0,0.0,-5.170228985755598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,1.32,2025-04-23T17: 14: 08.200+03: 00,59177,new.003.003.
59.9068922,30.3487344,10.91,10.113,0.0,0.0,0.0,-5.160125274715803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,1.32,2025-04-23T17: 14: 08.300+03: 00,59274,new.003.003.
59.9068962,30.3487182,10.914,10.103,0.0,0.0,0.0,-5.16483940902544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,1.32,2025-04-23T17: 14: 08.400+03: 00,59387,new.003.003.
59.9069002,30.3487018,10.921,10.104,0.0,0.0,0.0,-5.16061222157711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,1.32,2025-04-23T17: 14: 08.500+03: 00,59483,new.003.003.
59.9069041,30.3486854,10.93,10.154,0.0,0.0,0.0,-5.1571669416336725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,43,0,4,1.32,2025-04-23T17: 14: 08.600+03: 00,59576,new.003.003.
