speed_0,speed_1,grabMsec,tram_mode_dbw_feedback,tram_mode_applied_control,m_speed_mode_driver,episode
20.26,20.490000000000002,210568,9,0,9,new.003.018.
20.95,21.28,210673,9,0,9,new.003.018.
20.95,21.28,210877,9,0,9,new.003.018.
21.86,22.080000000000002,210974,9,0,9,new.003.018.
21.86,22.080000000000002,211077,9,0,9,new.003.018.
22.67,23.09,211182,9,0,9,new.003.018.
22.67,23.09,211279,9,0,9,new.003.018.
23.36,23.76,211385,9,0,9,new.003.018.
23.36,23.76,211488,11,0,11,new.003.018.
24.11,24.38,211589,11,0,11,new.003.018.
24.11,24.38,211691,13,0,13,new.003.018.
24.98,25.26,211794,13,0,13,new.003.018.
24.98,25.26,211899,15,0,15,new.003.018.
25.88,26.2,211991,15,0,15,new.003.018.
25.88,26.2,212105,15,0,15,new.003.018.
27.04,27.29,212198,15,0,15,new.003.018.
27.04,27.29,212301,15,0,15,new.003.018.
28.13,28.6,212403,13,0,13,new.003.018.
28.13,28.6,212505,11,0,11,new.003.018.
29.17,29.59,212612,9,0,9,new.003.018.
30.14,29.59,212705,9,0,9,new.003.018.
30.14,30.35,212806,9,0,9,new.003.018.
30.990000000000002,30.35,212911,7,0,7,new.003.018.
30.990000000000002,31.27,213012,5,0,5,new.003.018.
31.57,31.27,213116,3,0,3,new.003.018.
31.57,31.78,213218,3,0,3,new.003.018.
31.96,31.78,213322,3,0,3,new.003.018.
31.96,32.22,213416,3,0,3,new.003.018.
32.38,32.22,213529,3,0,3,new.003.018.
32.38,32.5,213623,3,0,3,new.003.018.
32.59,32.5,213728,3,0,3,new.003.018.
32.59,32.7,213831,15,0,0,new.003.018.
32.9,32.7,213931,15,0,0,new.003.018.
32.9,32.94,214036,15,0,0,new.003.018.
33.12,32.94,214137,15,0,0,new.003.018.
33.12,33.230000000000004,214238,15,0,0,new.003.018.
32.79,33.230000000000004,214341,15,0,0,new.003.018.
32.79,33.01,214438,15,0,0,new.003.018.
33.25,33.01,214542,15,0,0,new.003.018.
33.25,32.97,214644,3,0,3,new.003.018.
32.93,32.97,214745,3,0,3,new.003.018.
32.93,32.980000000000004,214850,3,0,3,new.003.018.
32.85,32.980000000000004,214951,3,0,3,new.003.018.
32.85,33.24,215052,3,0,3,new.003.018.
33.0,33.24,215146,3,0,3,new.003.018.
32.97,32.93,215268,3,0,3,new.003.018.
32.97,33.06,215372,3,0,3,new.003.018.
33.12,33.06,215475,3,0,3,new.003.018.
33.12,33.03,215572,3,0,3,new.003.018.
33.29,33.03,215670,3,0,3,new.003.018.
33.29,33.25,215771,3,0,3,new.003.018.
33.480000000000004,33.25,215883,3,0,3,new.003.018.
33.480000000000004,33.410000000000004,215981,3,0,3,new.003.018.
33.730000000000004,33.410000000000004,216072,3,0,3,new.003.018.
33.730000000000004,33.660000000000004,216174,3,0,3,new.003.018.
33.980000000000004,33.660000000000004,216277,3,0,3,new.003.019.
33.980000000000004,33.99,216372,3,0,3,new.003.019.
34.12,34.21,216485,3,0,3,new.003.019.
34.12,34.21,216654,3,0,3,new.003.019.
34.2,34.36,216689,3,0,3,new.003.019.
34.2,34.36,216780,3,0,3,new.003.019.
34.81,34.69,216881,3,0,3,new.003.019.
34.81,34.69,216979,3,0,3,new.003.019.
34.84,34.89,217094,3,0,3,new.003.019.
34.84,34.89,217179,3,0,3,new.003.019.
35.04,35.230000000000004,217294,3,0,3,new.003.019.
35.04,35.230000000000004,217386,3,0,3,new.003.019.
35.39,35.52,217487,3,0,3,new.003.019.
35.39,35.52,217592,3,0,3,new.003.019.
35.6,35.75,217694,3,0,3,new.003.019.
35.6,35.75,217790,3,0,3,new.003.019.
35.99,35.980000000000004,217892,3,0,3,new.003.019.
35.99,35.980000000000004,217993,3,0,3,new.003.019.
36.19,36.19,218096,3,0,3,new.003.019.
36.19,36.19,218201,3,0,3,new.003.019.
36.39,36.46,218303,3,0,3,new.003.019.
36.39,36.46,218401,3,0,3,new.003.019.
36.81,36.74,218502,3,0,3,new.003.019.
37.08,36.74,218612,3,0,3,new.003.019.
37.08,37.160000000000004,218774,3,0,3,new.003.019.
37.44,37.160000000000004,218815,3,0,3,new.003.019.
37.44,37.71,219010,3,0,3,new.003.019.
37.62,37.71,219112,3,0,3,new.003.019.
37.62,37.800000000000004,219213,3,0,3,new.003.019.
38.15,37.800000000000004,219316,3,0,3,new.003.019.
38.15,37.97,219418,3,0,3,new.003.019.
38.24,37.97,219540,3,0,3,new.003.019.
38.24,38.480000000000004,219622,3,0,3,new.003.019.
38.61,38.480000000000004,219724,3,0,3,new.003.019.
38.61,38.660000000000004,219837,3,0,3,new.003.019.
38.910000000000004,38.660000000000004,219936,3,0,3,new.003.019.
38.910000000000004,38.96,220050,3,0,3,new.003.019.
39.25,38.96,220133,3,0,3,new.003.019.
39.25,39.24,220234,3,0,3,new.003.019.
39.38,39.24,220335,3,0,3,new.003.019.
39.38,39.54,220439,3,0,3,new.003.019.
39.730000000000004,39.54,220541,3,0,3,new.003.019.
40.050000000000004,39.910000000000004,220743,3,0,3,new.003.019.
40.050000000000004,40.17,220845,3,0,3,new.003.019.
40.480000000000004,40.17,220941,3,0,3,new.003.019.
40.480000000000004,40.46,221046,3,0,3,new.003.019.
40.82,40.46,221147,3,0,3,new.003.019.
40.82,40.800000000000004,221250,3,0,3,new.003.019.
41.1,40.800000000000004,221353,3,0,3,new.003.019.
41.1,41.02,221459,3,0,3,new.003.019.
41.37,41.02,221551,3,0,3,new.003.019.
41.37,41.31,221653,3,0,3,new.003.019.
41.95,41.31,221762,3,0,3,new.003.019.
41.95,41.85,221854,3,0,3,new.003.019.
42.08,41.85,221957,15,0,0,new.003.019.
42.08,41.980000000000004,222058,15,0,0,new.003.019.
42.19,41.980000000000004,222163,15,0,0,new.003.019.
42.19,42.18,222264,15,0,0,new.003.019.
42.480000000000004,42.31,222375,15,0,0,new.003.019.
42.480000000000004,42.31,222472,15,0,0,new.003.019.
42.22,42.44,222567,15,0,0,new.003.019.
42.22,42.44,222670,15,0,0,new.003.019.
42.18,42.53,222774,15,0,0,new.003.019.
42.18,42.53,222877,15,0,0,new.003.019.
42.4,42.1,222979,15,0,0,new.003.019.
42.4,42.1,223072,15,0,0,new.003.019.
42.36,42.26,223175,15,0,0,new.003.019.
42.36,42.26,223276,15,0,0,new.003.019.
42.21,42.24,223380,15,0,0,new.003.019.
42.21,42.24,223487,15,0,0,new.003.019.
42.43,42.38,223580,15,0,0,new.003.019.
42.43,42.38,223681,15,0,3,new.003.019.
41.99,41.93,223782,3,0,3,new.003.019.
41.99,41.93,223884,3,0,3,new.003.019.
41.99,42.2,223989,3,0,3,new.003.019.
41.99,42.2,224094,3,0,3,new.003.019.
41.910000000000004,42.14,224207,3,0,3,new.003.019.
42.46,41.92,224309,3,0,3,new.003.019.
42.46,41.92,224411,3,0,3,new.003.019.
42.24,42.17,224512,15,0,0,new.003.019.
42.24,42.17,224610,15,0,0,new.003.019.
42.22,42.43,224707,15,0,0,new.003.019.
42.32,42.43,224811,15,0,0,new.003.019.
42.32,42.160000000000004,224914,15,0,0,new.003.019.
42.25,42.160000000000004,225006,15,0,0,new.003.019.
42.25,42.25,225109,15,0,0,new.003.019.
42.32,42.25,225212,15,0,0,new.003.019.
42.32,42.14,225313,15,0,0,new.003.019.
42.24,42.14,225418,15,0,0,new.003.019.
42.24,42.22,225519,15,0,0,new.003.019.
42.29,42.22,225621,15,0,0,new.003.019.
42.29,42.24,225733,15,0,0,new.003.019.
42.1,42.24,225834,15,0,0,new.003.019.
42.1,42.01,225929,15,0,0,new.003.019.
42.25,42.01,226033,15,0,0,new.003.019.
42.25,42.1,226137,15,0,0,new.003.019.
41.88,42.1,226229,15,0,0,new.003.020.
41.88,41.99,226331,15,0,0,new.003.020.
42.050000000000004,41.99,226434,15,0,0,new.003.020.
42.050000000000004,41.99,226535,15,0,0,new.003.020.
42.14,41.99,226640,15,0,0,new.003.020.
42.14,41.93,226733,15,0,0,new.003.020.
41.97,41.93,226847,15,0,0,new.003.020.
41.97,41.79,226939,15,0,0,new.003.020.
42.14,41.79,227040,15,0,0,new.003.020.
42.14,41.97,227144,15,0,0,new.003.020.
41.75,41.97,227348,15,0,0,new.003.020.
41.75,41.800000000000004,227450,15,0,0,new.003.020.
41.95,41.800000000000004,227556,15,0,0,new.003.020.
41.95,41.800000000000004,227660,15,0,0,new.003.020.
41.64,41.800000000000004,227752,15,0,0,new.003.020.
41.64,41.64,227855,15,0,0,new.003.020.
41.800000000000004,41.64,227962,15,0,0,new.003.020.
41.800000000000004,41.71,228063,15,0,0,new.003.020.
41.63,41.71,228165,15,0,0,new.003.020.
41.63,41.58,228267,15,0,0,new.003.020.
41.63,41.58,228369,15,13,0,new.003.020.
41.63,41.6,228462,15,13,0,new.003.020.
41.64,41.730000000000004,228565,15,11,0,new.003.020.
41.64,41.730000000000004,228666,15,11,0,new.003.020.
41.47,41.33,228769,15,9,0,new.003.020.
41.47,41.33,228871,15,9,0,new.003.020.
41.52,41.67,228974,15,9,0,new.003.020.
41.52,41.67,229077,15,9,0,new.003.020.
41.63,41.26,229174,15,7,0,new.003.020.
41.63,41.26,229276,15,7,0,new.003.020.
41.35,41.39,229378,15,7,0,new.003.020.
41.35,41.39,229483,15,5,0,new.003.020.
41.56,41.33,229584,15,5,0,new.003.020.
41.56,41.33,229686,15,5,0,new.003.020.
41.38,41.2,229790,15,5,3,new.003.020.
41.38,41.2,229891,3,3,3,new.003.020.
41.29,41.47,229993,3,3,3,new.003.020.
41.29,41.47,230087,3,3,3,new.003.020.
41.4,41.37,230190,3,3,3,new.003.020.
41.4,41.37,230293,3,3,3,new.003.020.
41.33,41.42,230394,15,3,3,new.003.020.
41.33,41.42,230496,15,0,3,new.003.020.
41.1,41.31,230603,-3,0,3,new.003.020.
41.28,41.31,230697,-3,-3,3,new.003.020.
41.28,41.31,230800,-3,-3,3,new.003.020.
41.37,41.31,230901,-3,-3,0,new.003.020.
41.37,41.1,231004,-3,-3,0,new.003.020.
41.160000000000004,41.1,231106,-5,-3,0,new.003.020.
41.160000000000004,41.31,231208,-5,-5,0,new.003.020.
40.94,41.31,231312,-5,-5,0,new.003.020.
40.94,40.910000000000004,231415,-7,-5,0,new.003.020.
40.62,40.910000000000004,231517,-7,-7,0,new.003.020.
40.62,40.53,231623,-7,-7,0,new.003.020.
40.19,40.53,231721,-7,-7,0,new.003.020.
40.19,39.99,231820,-7,-7,0,new.003.020.
39.63,39.99,231925,-7,-7,0,new.003.020.
39.63,39.44,232036,-7,-7,0,new.003.020.
39.13,39.44,232129,-7,-7,0,new.003.020.
39.13,38.86,232231,-7,-7,0,new.003.020.
38.63,38.86,232332,-7,-7,0,new.003.020.
38.63,38.43,232434,-7,-7,0,new.003.020.
38.19,38.43,232536,-7,-7,3,new.003.020.
38.19,38.11,232631,-7,-7,3,new.003.020.
37.79,38.11,232736,-7,-7,3,new.003.020.
37.29,37.47,232853,-7,-7,0,new.003.020.
37.29,37.0,232957,-7,-7,0,new.003.020.
36.78,37.0,233059,-9,-9,0,new.003.020.
36.78,36.550000000000004,233164,-9,-9,0,new.003.020.
36.09,36.550000000000004,233259,-9,-9,0,new.003.020.
36.09,35.67,233351,-9,-9,0,new.003.020.
35.45,35.67,233455,-9,-9,0,new.003.020.
35.45,35.09,233557,-9,-9,0,new.003.020.
34.69,35.09,233661,-9,-9,0,new.003.020.
34.69,34.35,233754,-9,-9,0,new.003.020.
33.92,34.35,233855,-9,-9,0,new.003.020.
33.92,33.6,233956,-9,-9,0,new.003.020.
33.0,33.6,234058,-9,-9,0,new.003.020.
33.0,32.96,234162,-7,-7,0,new.003.020.
32.44,32.96,234264,-7,-7,0,new.003.020.
32.44,32.33,234366,-7,-7,0,new.003.020.
31.990000000000002,31.82,234462,-7,-7,0,new.003.020.
31.990000000000002,31.82,234563,-7,-7,0,new.003.020.
31.5,31.32,234667,-7,-7,0,new.003.020.
31.5,31.32,234774,-7,-7,3,new.003.020.
31.0,30.86,234875,-7,-7,3,new.003.020.
31.0,30.86,234972,-7,-7,3,new.003.020.
30.51,30.330000000000002,235075,-7,-7,3,new.003.020.
30.51,30.330000000000002,235177,-7,-7,3,new.003.020.
30.18,29.91,235279,-7,-7,3,new.003.020.
30.18,29.91,235383,-7,-7,5,new.003.020.
29.66,29.5,235485,-5,-5,7,new.003.020.
29.66,29.5,235589,-5,-5,9,new.003.020.
29.29,29.11,235754,-5,-5,9,new.003.020.
29.29,29.11,235794,-7,-7,9,new.003.020.
28.87,28.64,235993,-7,-7,7,new.003.020.
28.87,28.64,236096,-7,-7,5,new.003.020.
28.46,28.23,236201,-5,-5,3,new.003.020.
27.900000000000002,27.72,236398,-7,-7,3,new.003.021.
27.39,27.72,236502,-7,-7,0,new.003.021.
27.39,27.41,236604,-3,-7,0,new.003.021.
27.09,27.41,236706,-3,-3,0,new.003.021.
27.09,26.94,236807,-3,-3,0,new.003.021.
26.73,26.94,236909,-5,-3,0,new.003.021.
26.73,26.51,237011,-5,-5,0,new.003.021.
26.28,26.51,237113,-5,-5,0,new.003.021.
26.28,26.13,237215,-5,-5,0,new.003.021.
25.89,26.13,237318,15,-5,0,new.003.021.
25.89,25.740000000000002,237423,-5,0,0,new.003.021.
25.580000000000002,25.740000000000002,237514,-5,-5,0,new.003.021.
25.580000000000002,25.560000000000002,237617,-7,-5,0,new.003.021.
25.27,25.560000000000002,237720,-7,-7,0,new.003.021.
25.27,25.080000000000002,237822,-7,-7,0,new.003.021.
24.71,25.080000000000002,237936,-7,-7,0,new.003.021.
24.71,24.62,238024,-7,-7,0,new.003.021.
24.25,24.62,238125,-7,-7,0,new.003.021.
24.25,24.07,238227,-7,-7,0,new.003.021.
23.84,24.07,238329,-5,-7,0,new.003.021.
23.84,23.61,238441,-7,-5,0,new.003.021.
23.400000000000002,23.61,238533,-7,-7,0,new.003.021.
23.400000000000002,23.17,238634,-7,-7,0,new.003.021.
22.93,23.17,238742,-5,-7,0,new.003.021.
22.93,22.68,238846,-7,-5,0,new.003.021.
22.42,22.68,238948,15,-7,0,new.003.021.
22.42,22.35,239053,15,5,0,new.003.021.
21.830000000000002,22.35,239146,15,7,0,new.003.021.
21.830000000000002,21.8,239248,15,7,0,new.003.021.
21.54,21.8,239350,15,7,0,new.003.021.
21.54,21.62,239453,15,9,0,new.003.021.
21.31,21.62,239556,15,9,0,new.003.021.
21.31,21.2,239649,15,9,0,new.003.021.
21.67,21.2,239752,15,9,0,new.003.021.
21.67,21.59,239867,-7,9,0,new.003.021.
21.43,21.59,239959,-7,-7,0,new.003.021.
21.43,21.25,240063,-7,-7,0,new.003.021.
21.18,21.25,240163,-7,-7,0,new.003.021.
21.18,21.18,240264,-7,-7,0,new.003.021.
21.150000000000002,21.18,240368,-7,-7,0,new.003.021.
21.150000000000002,21.18,240471,-7,-7,0,new.003.021.
21.22,21.05,240566,-7,-7,0,new.003.021.
21.22,21.05,240667,-7,-7,0,new.003.021.
20.81,20.67,240776,-7,-7,0,new.003.021.
20.81,20.67,240878,-7,-7,0,new.003.021.
20.43,20.330000000000002,240980,-7,-7,0,new.003.021.
20.43,20.330000000000002,241076,-7,-7,0,new.003.021.
19.93,19.79,241179,-7,-7,0,new.003.021.
19.93,19.79,241283,-7,-7,0,new.003.021.
19.52,19.330000000000002,241378,-7,-7,0,new.003.021.
19.52,19.330000000000002,241480,-7,-7,0,new.003.021.
19.06,18.86,241588,-7,-7,0,new.003.021.
19.06,18.86,241684,-7,-7,0,new.003.021.
18.52,18.400000000000002,241804,-7,-7,0,new.003.021.
18.05,17.91,241901,-7,-7,0,new.003.021.
18.05,17.91,242003,-7,-7,0,new.003.021.
17.53,17.41,242108,-7,-7,0,new.003.021.
17.53,17.41,242203,-7,-7,0,new.003.021.
17.09,16.92,242315,-7,-7,0,new.003.021.
16.56,16.92,242407,-7,-7,0,new.003.021.
16.56,16.330000000000002,242512,-7,-7,3,new.003.021.
16.11,16.330000000000002,242609,-7,-7,3,new.003.021.
16.11,15.89,242710,-7,-7,3,new.003.021.
15.55,15.89,242812,-7,-7,3,new.003.021.
15.55,15.43,242906,-7,-7,0,new.003.021.
15.07,15.43,243009,-7,-7,0,new.003.021.
15.07,14.790000000000001,243112,-7,-7,0,new.003.021.
14.5,14.790000000000001,243222,-7,-7,0,new.003.021.
14.5,14.41,243317,-7,-7,0,new.003.021.
13.97,14.41,243420,-7,-7,0,new.003.021.
13.97,13.76,243526,-7,-7,0,new.003.021.
13.44,13.76,243617,-7,-7,0,new.003.021.
13.44,13.25,243719,-7,-7,0,new.003.021.
12.85,13.25,243830,-7,-7,0,new.003.021.
12.85,12.67,243931,-7,-7,0,new.003.021.
12.33,12.67,244025,-7,-7,0,new.003.021.
12.33,12.14,244130,-7,-7,0,new.003.021.
11.76,12.14,244232,-7,-7,0,new.003.021.
11.76,11.59,244333,-7,-7,0,new.003.021.
11.21,11.59,244434,15,0,0,new.003.021.
11.21,11.06,244537,-7,-7,0,new.003.021.
10.81,11.06,244642,15,0,0,new.003.021.
10.81,10.700000000000001,244743,15,0,0,new.003.021.
10.450000000000001,10.700000000000001,244944,3,0,3,new.003.021.
10.450000000000001,10.26,245039,3,0,3,new.003.021.
10.53,10.26,245142,3,0,3,new.003.021.
10.53,10.24,245248,3,0,3,new.003.021.
9.89,10.24,245362,3,0,3,new.003.021.
9.89,9.91,245460,3,0,3,new.003.021.
9.93,9.91,245552,-7,0,3,new.003.021.
9.93,10.21,245649,3,-7,3,new.003.021.
10.05,10.21,245754,3,0,3,new.003.021.
10.05,10.15,245859,-7,0,3,new.003.021.
10.43,10.15,245960,-7,-7,3,new.003.021.
10.43,10.120000000000001,246062,-7,-7,3,new.003.021.
10.120000000000001,10.120000000000001,246164,-7,-7,3,new.003.021.
10.120000000000001,10.15,246263,-9,-7,3,new.003.022.
10.200000000000001,10.200000000000001,246366,-9,-9,3,new.003.022.
10.200000000000001,10.200000000000001,246467,-9,-9,3,new.003.022.
10.19,9.96,246572,-9,-9,3,new.003.022.
10.19,9.96,246673,-15,-9,3,new.003.022.
9.98,9.97,246775,-15,-15,3,new.003.022.
9.98,9.97,246893,-15,-15,3,new.003.022.
9.58,9.33,246976,-15,-15,3,new.003.022.
9.58,9.33,247072,-15,-15,3,new.003.022.
8.8,8.47,247178,-15,-15,3,new.003.022.
8.8,8.47,247278,-15,-15,3,new.003.022.
7.7,7.3,247380,-15,-15,3,new.003.022.
7.7,7.3,247480,-15,-15,3,new.003.022.
6.43,6.0600000000000005,247581,-9,-15,3,new.003.022.
6.43,6.0600000000000005,247695,-15,-9,3,new.003.022.
5.28,4.92,247791,-7,-15,3,new.003.022.
5.28,4.92,247893,-9,-7,3,new.003.022.
4.3500000000000005,3.94,247989,3,-9,3,new.003.022.
4.3500000000000005,3.94,248095,-7,0,5,new.003.022.
3.43,3.31,248199,7,-7,7,new.003.022.
3.43,3.31,248295,7,0,7,new.003.022.
2.83,2.62,248398,9,0,9,new.003.022.
2.38,2.62,248499,9,0,9,new.003.022.
2.38,2.2800000000000002,248601,9,0,9,new.003.022.
1.82,2.2800000000000002,248705,9,0,9,new.003.022.
1.82,1.93,248802,9,0,9,new.003.022.
1.67,1.93,248909,9,0,9,new.003.022.
1.67,1.56,249020,9,0,9,new.003.022.
1.7,1.56,249107,9,0,9,new.003.022.
1.7,1.81,249210,7,0,7,new.003.022.
1.92,1.81,249311,7,0,7,new.003.022.
1.92,1.8,249414,5,0,5,new.003.022.
2.34,1.8,249516,5,0,5,new.003.022.
2.34,2.5,249620,5,0,5,new.003.022.
2.77,2.5,249721,3,0,3,new.003.022.
2.77,3.02,249824,3,0,3,new.003.022.
3.3200000000000003,3.5300000000000002,249946,3,0,3,new.003.022.
3.8000000000000003,3.5300000000000002,250037,15,0,0,new.003.022.
3.8000000000000003,3.91,250140,15,0,0,new.003.022.
4.08,3.91,250242,15,0,0,new.003.022.
4.08,4.14,250338,15,0,0,new.003.022.
3.85,4.14,250458,15,0,0,new.003.022.
3.85,4.48,250546,-3,0,-3,new.003.022.
4.32,4.48,250671,-5,0,-5,new.003.022.
4.32,3.72,250754,-5,0,-5,new.003.022.
4.53,3.72,250848,-7,0,-7,new.003.022.
4.53,3.94,250965,-7,0,-7,new.003.022.
4.03,3.94,251051,-9,0,-9,new.003.022.
4.03,3.92,251146,-9,0,-9,new.003.022.
3.66,3.92,251260,-9,0,-9,new.003.022.
3.66,3.49,251352,-9,0,-9,new.003.022.
3.09,3.49,251454,-9,0,-9,new.003.022.
3.09,2.87,251555,-9,0,-9,new.003.022.
2.52,2.87,251659,-9,0,-9,new.003.022.
2.52,2.15,251763,-9,0,-9,new.003.022.
1.87,2.15,251875,-9,0,-9,new.003.022.
1.87,1.67,251962,-9,0,-9,new.003.022.
0.98,1.67,252067,-9,0,-9,new.003.022.
0.98,1.01,252193,-9,0,-9,new.003.022.
0.58,0.36,252340,-9,0,-9,new.003.022.
0.58,0.36,252371,-9,0,-9,new.003.022.
0.11,0.0,252474,-9,0,-9,new.003.022.
0.11,0.0,252567,-9,0,-9,new.003.022.
0.14,0.13,252679,-9,0,-9,new.003.022.
0.14,0.13,252771,-7,0,-7,new.003.022.
0.0,0.19,252873,-5,0,-5,new.003.022.
0.0,0.19,252974,15,0,0,new.003.022.
0.0,0.0,253079,15,0,0,new.003.022.
0.0,0.0,253181,15,0,0,new.003.022.
0.0,0.0,253343,15,0,0,new.003.022.
0.0,0.0,253383,15,0,0,new.003.022.
0.0,0.0,253582,15,0,0,new.003.022.
0.0,0.0,253685,15,0,0,new.003.022.
0.0,0.0,253789,15,0,0,new.003.022.
0.0,0.0,253891,15,0,0,new.003.022.
0.0,0.0,253993,15,0,0,new.003.022.
0.0,0.0,254094,15,0,0,new.003.022.
0.0,0.0,254199,15,0,0,new.003.022.
0.0,0.0,254301,15,0,0,new.003.022.
0.0,0.0,254395,15,0,0,new.003.022.
0.0,0.0,254497,15,0,0,new.003.022.
0.0,0.0,254599,15,0,0,new.003.022.
0.0,0.0,254700,15,0,0,new.003.022.
0.0,0.0,254801,15,0,0,new.003.022.
0.0,0.0,254904,15,0,0,new.003.022.
0.0,0.0,255008,15,0,0,new.003.022.
0.0,0.0,255105,15,0,0,new.003.022.
0.0,0.0,255207,15,0,0,new.003.022.
0.0,0.0,255308,15,0,0,new.003.022.
0.0,0.0,255409,15,0,0,new.003.022.
0.0,0.0,255512,15,0,0,new.003.022.
0.0,0.0,255614,15,0,0,new.003.022.
0.0,0.0,255713,15,0,0,new.003.022.
0.0,0.0,255814,15,0,0,new.003.022.
0.0,0.0,255927,15,0,0,new.003.022.
0.0,0.0,256019,15,0,0,new.003.022.
0.0,0.0,256124,15,0,0,new.003.022.
0.0,0.0,256231,15,0,0,new.003.022.
0.0,0.0,256334,15,0,0,new.003.023.
0.0,0.0,256431,15,0,0,new.003.023.
0.0,0.0,256534,15,0,0,new.003.023.
0.0,0.0,256633,15,0,0,new.003.023.
0.0,0.0,256743,15,0,0,new.003.023.
0.0,0.0,256834,15,0,0,new.003.023.
0.0,0.0,256936,15,0,0,new.003.023.
0.0,0.0,257040,15,0,0,new.003.023.
0.0,0.0,257144,15,0,0,new.003.023.
0.0,0.0,257250,15,0,0,new.003.023.
0.0,0.0,257341,15,0,0,new.003.023.
0.0,0.0,257447,15,0,0,new.003.023.
0.0,0.0,257549,15,0,0,new.003.023.
0.0,0.0,257654,15,0,0,new.003.023.
0.0,0.0,257745,15,0,0,new.003.023.
0.0,0.0,257856,15,0,0,new.003.023.
0.0,0.0,257950,15,0,0,new.003.023.
0.0,0.0,258052,15,0,0,new.003.023.
0.0,0.0,258161,15,0,0,new.003.023.
0.0,0.0,258255,15,0,0,new.003.023.
0.0,0.0,258358,15,0,0,new.003.023.
0.0,0.0,258463,15,0,0,new.003.023.
0.0,0.0,258557,15,0,0,new.003.023.
0.0,0.0,258663,15,0,0,new.003.023.
0.0,0.0,258766,15,0,0,new.003.023.
0.0,0.0,258865,15,0,0,new.003.023.
0.0,0.0,258970,15,0,0,new.003.023.
0.0,0.0,259072,15,0,0,new.003.023.
0.0,0.0,259183,15,0,0,new.003.023.
0.0,0.0,259286,15,0,0,new.003.023.
0.0,0.0,259388,15,0,0,new.003.023.
0.0,0.0,259492,15,0,0,new.003.023.
0.0,0.0,259589,15,0,0,new.003.023.
0.0,0.0,259684,15,0,0,new.003.023.
0.0,0.0,259792,15,0,0,new.003.023.
0.0,0.0,259890,15,0,0,new.003.023.
0.0,0.0,259991,15,0,0,new.003.023.
0.0,0.0,260103,15,0,0,new.003.023.
0.0,0.0,260195,15,0,0,new.003.023.
0.0,0.0,260297,15,0,0,new.003.023.
0.0,0.0,260393,15,0,0,new.003.023.
0.0,0.0,260496,15,0,0,new.003.023.
0.0,0.0,260600,15,0,0,new.003.023.
0.0,0.0,260702,15,0,0,new.003.023.
0.0,0.0,260814,15,0,0,new.003.023.
0.0,0.0,260905,15,0,0,new.003.023.
0.0,0.0,261012,15,0,0,new.003.023.
0.0,0.0,261104,15,0,0,new.003.023.
0.0,0.0,261205,15,0,0,new.003.023.
0.0,0.0,261308,15,0,0,new.003.023.
0.0,0.0,261412,15,0,0,new.003.023.
0.0,0.0,261515,15,0,0,new.003.023.
0.0,0.0,261618,15,0,0,new.003.023.
0.0,0.0,261719,15,0,0,new.003.023.
0.0,0.0,261843,15,0,0,new.003.023.
0.0,0.0,261984,15,0,0,new.003.023.
0.0,0.0,262031,15,0,0,new.003.023.
0.0,0.0,262183,15,0,0,new.003.023.
0.0,0.0,262224,15,0,0,new.003.023.
0.0,0.0,262387,15,0,0,new.003.023.
0.0,0.0,262428,15,0,0,new.003.023.
0.0,0.0,262595,15,0,0,new.003.023.
0.0,0.0,262637,15,0,0,new.003.023.
0.0,0.0,262787,15,0,0,new.003.023.
0.0,0.0,262831,15,0,0,new.003.023.
0.0,0.0,262988,15,0,0,new.003.023.
0.0,0.0,263028,15,0,0,new.003.023.
0.0,0.0,263234,15,0,0,new.003.023.
0.0,0.0,263335,15,0,0,new.003.023.
0.0,0.0,263440,15,0,0,new.003.023.
0.0,0.0,263544,15,0,0,new.003.023.
0.0,0.0,263637,15,0,0,new.003.023.
0.0,0.0,263742,15,0,0,new.003.023.
0.0,0.0,263843,15,0,0,new.003.023.
0.0,0.0,263952,15,0,0,new.003.023.
0.0,0.0,264049,15,0,0,new.003.023.
0.0,0.0,264153,15,0,0,new.003.023.
0.0,0.0,264255,15,0,0,new.003.023.
0.0,0.0,264356,15,0,0,new.003.023.
0.0,0.0,264449,15,0,0,new.003.023.
0.0,0.0,264552,15,0,0,new.003.023.
0.0,0.0,264655,15,0,0,new.003.023.
0.0,0.0,264756,15,0,0,new.003.023.
0.0,0.0,264857,15,0,0,new.003.023.
0.0,0.0,264957,15,0,0,new.003.023.
0.0,0.0,265066,15,0,0,new.003.023.
0.0,0.0,265157,15,0,0,new.003.023.
0.0,0.0,265259,15,0,0,new.003.023.
0.0,0.0,265362,15,0,0,new.003.023.
0.0,0.0,265463,15,0,0,new.003.023.
0.0,0.0,265565,15,0,0,new.003.023.
0.0,0.0,265670,15,0,0,new.003.023.
0.0,0.0,265774,15,0,0,new.003.023.
0.0,0.0,265875,15,0,0,new.003.023.
0.0,0.0,265976,15,0,0,new.003.023.
0.0,0.0,266078,15,0,0,new.003.023.
0.0,0.0,266182,15,0,0,new.003.023.
