grabNumber,grabMsec,deviceSec,deviceUsec,cameraProperties,episode
1845,251378,25394,218926,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1846,251503,25394,343916,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1847,251628,25394,468907,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1848,251753,25394,593898,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1849,251878,25394,718889,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1850,252003,25394,843880,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1851,252128,25394,968871,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1852,252253,25395,93862,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1853,252378,25395,218853,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1854,252503,25395,343844,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1855,252628,25395,468834,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1856,252753,25395,593825,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1857,252878,25395,718816,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1858,253003,25395,843807,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1859,253128,25395,968798,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1860,253253,25396,93789,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1861,253378,25396,218780,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1862,253503,25396,343771,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1863,253628,25396,468761,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1864,253753,25396,593752,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1865,253878,25396,718743,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1866,254003,25396,843734,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1867,254128,25396,968725,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1868,254253,25397,93716,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1869,254378,25397,218707,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1870,254503,25397,343698,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1871,254628,25397,468689,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1872,254753,25397,593679,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1873,254878,25397,718670,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1874,255003,25397,843661,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1875,255128,25397,968652,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1876,255253,25398,93643,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1877,255378,25398,218634,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1878,255503,25398,343625,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1879,255628,25398,468616,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1880,255753,25398,593606,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.022.
1881,255878,25398,718597,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1882,256003,25398,843588,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.022.
1883,256128,25398,968579,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1884,256253,25399,93570,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1885,256378,25399,218561,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1886,256503,25399,343552,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1887,256628,25399,468543,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1888,256753,25399,593534,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1889,256878,25399,718524,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1890,257003,25399,843515,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1891,257128,25399,968506,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1892,257252,25400,93497,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1893,257377,25400,218488,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1894,257502,25400,343479,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1895,257627,25400,468470,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1896,257752,25400,593461,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1897,257877,25400,718452,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1898,258002,25400,843442,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1899,258127,25400,968433,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1900,258252,25401,93424,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1901,258377,25401,218415,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1902,258502,25401,343406,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1903,258627,25401,468397,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1904,258752,25401,593388,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1905,258877,25401,718379,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1906,259002,25401,843369,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1907,259127,25401,968360,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1908,259252,25402,93351,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1909,259377,25402,218342,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1910,259502,25402,343333,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1911,259627,25402,468324,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1912,259752,25402,593315,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1913,259877,25402,718306,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1914,260002,25402,843297,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1915,260127,25402,968287,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1916,260252,25403,93278,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1917,260377,25403,218269,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1918,260502,25403,343260,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1919,260627,25403,468251,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1920,260752,25403,593242,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1921,260877,25403,718233,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1922,261002,25403,843224,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1923,261127,25403,968214,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1924,261252,25404,93205,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1925,261377,25404,218196,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1926,261502,25404,343187,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1927,261627,25404,468178,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1928,261752,25404,593169,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 37.85}",new.003.023.
1929,261877,25404,718160,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1930,262002,25404,843151,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1931,262127,25404,968142,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
1932,262252,25405,93132,"{'type': 'cgncam', 'gain': 1000.0, 'exposure': 10005.0, 'frameRate': 8.0, 'isAutoExposureEnabled': 0, 'isAutoExposureDone': 0, 'isBinningEnabled': 0, 'flip': 'FLIP_NONE', 'trigger_mode': 0, 'temperature': 38.1}",new.003.023.
